instruction,domain,thema,input_korean,output_ksl_gloss
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 투자자는 펀드 선택 시 수수료 구조를 이해하고 자신이 부담할 수 있는지 판단해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 펀드 매니저와 운용사의 전문성 및 경험은 펀드 성과에 큰 영향을 미칩니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
펀드 매니저의 경력, 운용사의 재무제표를 모두 검토한 후 펀드에 투자합니다.
Output:",투자1 때1 수고1 돈1 얼마1 종류4 알다1 돈1# 부담1 괜찮다1 투자1 사람8 생각2 구분하다1 판단1 필요1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 펀드의 위험 수준은 투자자의 위험 성향과 맞는지를 판단할 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 높은 이익을 얻을 수 있는 펀드 정보는 어디서 확인할 수 있습니까?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
펀드 회사와 판매사의 홈페이지나 모바일 앱에서 펀드 정보를 확인할 수 있습니다.
Output:",투자1 위험1 균형3 위험1 투자1 방식2 지시1 맞추다1 맞지않다2 확인2 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 펀드의 수수료 구조와 투자 위험도를 확인하기 위해 펀드 회사의 모바일 앱에 접속할 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 금융 감독원의 홈페이지에서 펀드 시장 변화와 성과를 확인할 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
금융 감독원 홈페이지에는 펀드의 성과와 자산 구성이 공개되므로 투자자는 이곳에서 펀드 정보를 얻을 수 있습니다.
Output:",투자1 수고1 돈1 종류2 투자1 위험1 점수1 확인2 목적1 투자1 회사1 핸드폰1 핸드폰4 방문2 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 증권사와 자산운용사의 보고서를 확인하면 필요한 정보를 얻을 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 금융 전문가가 펀드 보고서를 작성하며 이것을 통해 시장을 분석할 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
펀드 보고서는 금융 시장의 변화와 회사명 등 자세한 정보를 제공합니다.
Output:",투자1 달리기1 회사1 운영1 회사1 주문1 종이3 읽다1 확인2 정보1 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 경제 전문 매체인 신문이나 방송에서도 펀드에 대한 여러 정보를 제공합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 투자자는 신문과 방송을 통해 펀드 시장의 변화를 확인할 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
금융 지식이 없는 사람이 펀드에 투자할 때 무엇을 주의해야 합니까?
Output:",투자1 경제1 전문1 신문1 TV 여러가지1 정보1 있다1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 펀드는 지난 1년의 실적이 미래의 수익을 보장하지 않는다는 것을 기억해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 펀드 시장의 변화는 누구도 예측할 수 없으므로, 현실적인 수익률을 잘 확인해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
펀드에 투자한 후 손실을 예방하고 장기적 기준의 투자를 해야 합니다.
Output:",투자1 과거1 날짜(활용):1년 간격1 점수1 평가1 미래1 삼키다1 가능1 물음표1 알다1 두다1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 여러 펀드에 투자하는 것은 안정적인 이익을 얻는 방법입니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 펀드 투자 시 발생하는 수수료와 세금은 수익률을 낮추는 원인이 됩니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
수수료와 세금 부담을 낮추기 위해 펀드의 수수료와 세금에 대해 미리 확인해야 합니다.
Output:",투자1 종류2 투자1# 편안하다1 이익1 방법1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 투자자는 자주 자신의 투자 구조를 평가하고, 필요한 경우 구조를 다시 조정해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 개인의 투자 목적과 위험 선호도는 펀드 시장 상황에 따라 손익이 변합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
투자자는 펀드 투자 상태를 자주 검토하고, 자신의 투자 목표에 맞게 조정합니다.
Output:",투자1 사람8 투자1 항상1 분석1 바꾸다2 원하다1 다르다1 또1 투자1 조절2 필요1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적립식 펀드란 투자자가 펀드 회사와 약속한 기간에 정기적으로 펀드에 돈을 납부하는 것입니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적립식 펀드는 투자가가 펀드에 납부한 돈으로 투자하는 금융 상품입니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
투자자는 적립식 펀드를 통해 시장 변화에 빠르게 대응하여 이익을 얻습니다.
Output:",적금1 방식2 투자1 지시1# 무엇1 투자1 사람8 투자1 회사1 날짜(활용):1개월 제한1# 돈1# 의미1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 펀드 적립 기간이 끝나면, 투자자의 돈과 펀드 수익을 합친 총액으로 펀드를 한 번에 팔 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적립식 펀드는 장기적인 투자 목표를 가진 사람에게 알맞는 상품입니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
시장 가격이 높을 때는 적은 양의 펀드를 매입하고, 가격이 낮을 때는 많은 양을 매입해야 합니다.
Output:",투자1 적금1 언제1 간격1 까지1 팔다1 가능1 적금1 이익1 모으다1 돈1#
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 펀드 적립 기간에 펀드를 환매하면 환매 수수료가 부과됩니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 펀드 환매 수수료는 투자 수익률에 영향을 주므로 펀드 선택 시 환매 수수료 조건을 미리 확인해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적립식 펀드에 투자할 경우 적립 기간에는 환매하지 않는 것이 좋습니다.
Output:",투자1 적금1 언제1 간격1 취소1 원하다1 수고1 돈1 돈1#
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 해외 펀드 투자 시 환율 변동 위험을 어떻게 관리할 수 있습니까?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 해외 펀드 투자 시 환율 변동 위험을 관리하는 것은 투자자의 수익률에 큰 영향을 미칩니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
환율의 변동성에 대비할 수 있는 여러 펀드에 투자해야 투자자의 자산을 보호할 수 있습니다.
Output:",외국3 투자1 때1 달러1 가격2 손해1 확인2 가능1 방법1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 여러 나라의 펀드에 투자하면, 특정 국가의 환율에 대한 위험을 낮출 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 경제가 안정적인 신흥 국가의 펀드에 투자하는 것은 좋은 투자하는 전략입니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
신흥 국가의 경제가 좋으면 높은 펀드 수익을 받을 수 있습니다.
Output:",외국3 투자1 몇2 투자1# 나라1 각각1# 달러1 가격2 손해1 작다1 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 펀드에 투자한 후에는 꾸준하게 환율 전망과 세계 시장 상황을 꼼꼼히 조사해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 세계 경제와 정치적 변화, 중앙은행의 정책 변화는 해외 펀드 수익률에 영향을 미칩니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
세계 경제 변화에 빠르게 대응하면 해외 펀드 투자에 대한 손실을 줄일 수 있습니다.
Output:",투자1 까지1 달러1 가격2 세계1 경제1 가격2 항상1 보다1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 투자자가 펀드에 가입하려 할 때, 그들이 선택한 펀드에 따라 자격 요건이 필요합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 해외 펀드에 투자하려면 그 국가의 화폐로 500만 원 이상 투자해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
펀드에 투자하기 위한 최소 금액은 펀드 운용사가 만든 기준에 따라 달라집니다.
Output:",투자1 사람8 투자1 가입1 원하다1 투자1 종류2 선택1 투자1 얼마1 조건1 필요1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 퇴직 연금 펀드나 연금 저축 펀드에는 가입 제한 조건이 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 연금 저축 펀드는 펀드 운용 회사가 정한 직업의 투자자에게만 가입 기회가 주어집니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
퇴직 연금 펀드는 퇴직 예정자나 퇴직 1년 이내인 사람들이 가입합니다.
Output:",그만두다1 돈1# 투자2 돈1# 저축1 투자2 가입1 조건1 제한1 있다1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 펀드의 투자 전략이나 운용 기준으로 인해 해외 투자자의 가입을 제한합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 해외 펀드 투자자 가입 제한은 환율 변동과 세금 문제 때문에 설정됩니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
개인 투자자가 가입하는 펀드는 가입 제한 조건이 없습니다.
Output:",투자2 종류4 운영1 회사1 법1 자연3 외국3 나라1 투자2 가입1 제한1 있다1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 펀드 선택 시 투자 목적과 기간을 생각하여 어떤 유형을 선택하는 것이 좋습니까?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 펀드 투자를 생각할 때, 개인 투자자의 투자 유형과 투자 기간을 세심하게 생각하는 것은 매우 중요합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
개인의 투자 방식과 기간에 따라 선택해야 하는 펀드 종류가 달라집니다.
Output:",투자1 목적1 언제1 간격1 투자1 종류4 좋다1 무엇1
